[5 8 9 ... 4 6 8]
85.9210491	6	1
84.6450328	6	2
85.0660800	6	4
83.9867591	6	5
99.5872020	6	3
87.0468616	6	6
85.2291584	6	7
86.2145423	6	8
86.8546962	6	9
85.0834846	6	10
86.0352516	6	14
106.779575	6	11
94.8653221	6	13
99.0917682	6	15
119.583368	6	12
104.765653	6	16
102.730512	6	18
82.7512741	6	22
116.692304	6	17
112.293243	6	19
111.908912	6	21
137.516021	6	20
102.673530	6	26
136.877536	6	24
110.143899	6	28
150.924921	6	23
143.112182	6	25
140.588760	6	27
144.113063	6	30
137.888908	6	31
135.416030	6	34
142.954111	6	33
129.588603	6	35
162.875890	6	32
134.706735	6	37
129.582643	6	39
125.731229	6	40
210.188150	6	29
148.239135	6	38
168.326139	6	36
132.060766	6	41
122.619152	6	46
140.613794	6	44
136.196374	6	45
135.833978	6	47
170.190334	6	42
144.773721	6	49
130.936861	6	54
160.738945	6	50
154.106855	6	51
122.735738	6	57
148.138046	6	55
259.196758	6	43
144.582748	6	59
95.5133438	6	66
190.099716	6	53
200.591087	6	52
136.473178	6	61
236.237525	6	48
165.155887	6	58
136.534929	6	64
131.786108	6	65
196.273565	6	56
128.874063	6	67
185.306549	6	60
121.708393	6	69
153.243303	6	68
196.133852	6	62
142.875194	6	70
192.854642	6	63
119.277715	6	74
130.847692	6	75
162.376165	6	71
129.812002	6	79
170.106649	6	77
197.950839	6	73
209.424495	6	72
148.502349	6	81
171.035766	6	78
164.075613	6	80
158.421277	6	85
128.833293	6	89
168.733596	6	84
163.406133	6	86
158.373832	6	87
125.577211	6	94
154.398679	6	90
175.178289	6	88
216.241359	6	83
272.333383	6	76
105.785131	6	105
206.565380	6	92
224.448680	6	91
154.694318	6	101
177.809715	6	98
166.133165	6	100
296.677112	6	82
206.384897	6	95
224.354743	6	93
110.262632	6	110
232.255220	6	96
184.301614	6	103
230.819463	6	97
182.606458	6	104
165.616989	6	107
174.282312	6	109
181.656122	6	108
251.395940	6	99
209.192991	6	106
166.452884	6	113
162.341833	6	114
158.073663	6	116
191.691875	6	112
191.217899	6	118
106.414794	6	130
183.656930	6	120
255.038976	6	111
326.483011	6	102
237.420797	6	115
183.673381	6	123
201.132297	6	121
190.530061	6	124
227.998971	6	119
173.710823	6	127
161.430358	6	131
175.839662	6	129
174.317121	6	132
206.092596	6	128
287.706136	6	117
232.268095	6	125
212.452411	6	133
196.661233	6	136
211.313009	6	134
314.549922	6	122
152.786970	6	145
174.193382	6	143
169.304609	6	144
306.969404	6	126
148.852348	6	151
156.391382	6	150
264.643669	6	138
252.481698	6	140
196.331262	6	148
168.141841	6	152
212.570905	6	147
202.289819	6	149
305.404424	6	139
180.186271	6	158
304.556608	6	141
196.959972	6	156
356.519937	6	135
218.760251	6	155
196.647167	6	160
175.096035	6	163
335.033893	6	142
252.950191	6	154
137.482643	6	170
311.913490	6	146
383.805751	6	137
185.634613	6	165
201.688528	6	164
160.887241	6	172
196.887969	6	167
204.044103	6	169
295.387268	6	157
329.369544	6	153
204.884767	6	171
178.841590	6	176
201.412916	6	174
267.288684	6	166
307.206630	6	161
194.186210	6	178
341.752767	6	159
188.150644	6	180
158.229112	6	185
291.749477	6	168
191.864490	6	183
177.770376	6	186
364.323616	6	162
197.536468	6	184
165.385723	6	190
147.213697	6	196
319.385290	6	173
305.119037	6	175
166.116476	6	194
303.701162	6	177
226.768255	6	188
321.594476	6	179
223.371505	6	192
305.390357	6	181
269.383192	6	187
163.653850	6	203
187.139034	6	200
205.963611	6	198
165.565252	6	205
201.297760	6	201
308.127641	6	189
199.270486	6	204
156.909942	6	210
192.515611	6	206
391.754388	6	182
297.255516	6	195
157.613992	6	214
295.070409	6	197
288.396835	6	199
369.472742	6	191
182.054519	6	216
246.000289	6	208
168.575763	6	218
222.705841	6	211
251.339673	6	209
136.117458	6	225
150.592565	6	223
403.655529	6	193
185.623884	6	220
148.551940	6	226
277.591228	6	212
240.309000	6	217
191.131591	6	221
331.588029	6	207
205.534458	6	224
311.013936	6	213
400.290012	6	202
147.413253	6	234
183.506250	6	230
322.947978	6	215
299.626588	6	219
212.712287	6	229
153.970241	6	237
224.489450	6	228
206.527709	6	231
193.050146	6	233
181.497097	6	236
222.072124	6	232
192.704916	6	238
189.115047	6	240
163.973808	6	244
205.287456	6	239
175.033569	6	243
164.721965	6	245
342.673063	6	222
176.329135	6	246
228.991985	6	241
278.694629	6	235
147.379875	6	253
189.267873	6	250
172.128677	6	254
376.724720	6	227
232.393503	6	247
216.730594	6	251
240.473747	6	248
177.314996	6	257
176.965713	6	259
208.336353	6	256
223.564147	6	255
217.808246	6	258
171.304702	6	265
209.594964	6	260
167.328834	6	266
294.228076	6	249
197.748899	6	263
191.135406	6	264
361.745119	6	242
300.534486	6	252
167.011260	6	274
265.329599	6	261
261.178970	6	262
188.256740	6	273
160.146951	6	278
247.296571	6	269
270.924091	6	267
170.898437	6	282
253.653526	6	271
215.684175	6	277
159.970998	6	285
203.912258	6	279
194.497823	6	281
203.352689	6	280
144.456386	6	289
261.869192	6	276
307.245492	6	270
197.336196	6	286
218.486070	6	287
312.288522	6	275
176.953554	6	294
342.124462	6	272
198.620080	6	293
288.162946	6	283
281.545639	6	284
138.193607	6	305
248.618364	6	291
197.715044	6	298
171.519994	6	302
248.488664	6	292
449.846029	6	268
294.953107	6	290
164.752006	6	309
147.969722	6	313
223.948001	6	303
254.285573	6	299
364.612340	6	288
302.409410	6	297
146.179914	6	319
242.988109	6	306
260.653018	6	304
326.870441	6	296
150.079250	6	322
309.103965	6	301
355.336427	6	295
208.616018	6	315
324.201822	6	300
191.876888	6	318
140.549421	6	325
100.800991	6	333
279.875278	6	310
308.541059	6	307
270.586013	6	314
156.839609	6	335
337.393283	6	312
345.023632	6	311
214.590072	6	329
186.503887	6	334
315.953493	6	317
291.005373	6	321
173.467397	6	337
230.689048	6	330
303.586244	6	320
162.582874	6	339
260.239362	6	327
300.103664	6	323
157.319545	6	342
156.804084	6	345
335.617542	6	324
234.992742	6	338
456.992387	6	308
263.018131	6	336
337.773084	6	326
410.724639	6	316
229.243993	6	343
168.109416	6	353
172.877311	6	354
278.861999	6	340
145.507097	6	359
388.972043	6	328
359.524965	6	332
303.345918	6	341
188.199043	6	357
258.093833	6	349
217.678308	6	355
169.965028	6	362
206.483840	6	360
329.638719	6	344
187.516689	6	363
433.362245	6	331
314.427614	6	347
197.692394	6	365
328.564882	6	348
134.752750	6	374
160.423755	6	373
366.830110	6	346
197.780370	6	369
341.547966	6	350
331.362009	6	352
133.381605	6	382
312.371492	6	358
161.969184	6	379
187.904596	6	377
344.549179	6	356
252.047300	6	370
402.914762	6	351
294.935941	6	367
243.068218	6	375
324.907302	6	364
199.700117	6	383
230.454921	6	380
137.628316	6	394
332.097530	6	368
306.903123	6	372
357.608318	6	366
200.932025	6	389
234.330177	6	385
417.421817	6	361
307.716846	6	378
209.787368	6	393
185.964345	6	397
259.976148	6	388
178.950786	6	399
329.497814	6	381
174.113512	6	402
316.563129	6	384
432.938814	6	371
336.132526	6	387
217.793941	6	403
303.514003	6	392
302.702665	6	395
159.078836	6	414
341.893911	6	390
448.429346	6	376
201.371669	6	409
236.328125	6	405
343.982219	6	391
386.368989	6	386
164.972066	6	417
242.394208	6	407
306.671619	6	401
229.558229	6	412
214.259624	6	415
361.665487	6	396
189.262866	6	419
364.385604	6	398
281.480550	6	410
366.414070	6	400
283.966302	6	413
320.014476	6	408
211.100339	6	423
153.715372	6	434
333.588123	6	411
197.805643	6	429
380.495548	6	406
237.406015	6	425
197.762727	6	430
242.766380	6	427
166.459083	6	437
186.431407	6	435
159.436464	6	439
204.247474	6	433
311.608314	6	421
354.681968	6	416
450.870752	6	404
325.341701	6	422
283.153057	6	428
361.825704	6	420
378.560066	6	418
181.961059	6	449
315.270423	6	432
197.230815	6	448
384.004354	6	424
237.183332	6	443
163.252115	6	454
144.239664	6	459
291.759252	6	440
256.666421	6	445
196.625709	6	453
292.711257	6	441
285.453319	6	442
226.271152	6	450
429.885864	6	426
206.088066	6	457
287.337064	6	447
188.514947	6	461
383.580923	6	436
99.5821952	6	474
246.257543	6	455
448.464393	6	431
351.541280	6	444
224.945306	6	462
185.657978	6	468
422.707557	6	438
364.158630	6	446
317.859649	6	452
115.285396	6	479
191.844940	6	469
212.978124	6	467
360.092163	6	451
293.413877	6	460
210.217714	6	473
233.756542	6	470
281.656026	6	465
196.070194	6	477
307.246685	6	463
214.038610	6	480
402.867317	6	456
330.419063	6	466
217.939138	6	481
346.048355	6	464
210.246324	6	485
413.870811	6	458
177.619695	6	490
331.930637	6	472
182.092189	6	493
147.233247	6	499
273.801088	6	482
328.914165	6	475
163.084506	6	502
178.925514	6	501
286.042690	6	487
260.744571	6	491
249.168395	6	494
338.591098	6	483
377.880573	6	478
240.909814	6	497
324.922561	6	486
351.532697	6	484
309.395790	6	492
342.617511	6	488
114.444494	6	519
432.292222	6	476
211.354494	6	507
485.007524	6	471
314.364671	6	495
371.119976	6	489
225.247383	6	510
268.040418	6	505
213.074684	6	513
179.586648	6	522
341.742992	6	500
364.908695	6	498
279.881954	6	512
217.636585	6	521
307.007312	6	511
278.912067	6	515
331.834077	6	508
364.951372	6	504
224.874734	6	524
275.408983	6	517
388.919353	6	503
374.063730	6	506
233.725547	6	526
363.897323	6	509
462.492227	6	496
199.899196	6	532
318.418979	6	516
304.517269	6	520
198.823451	6	537
185.950279	6	539
230.553627	6	535
398.223400	6	514
314.920186	6	527
201.926231	6	542
399.982929	6	518
355.850219	6	525
373.303890	6	523
329.956531	6	529
248.821973	6	540
202.459096	6	546
283.713817	6	536
332.010269	6	530
329.786062	6	531
354.270696	6	528
212.087392	6	552
193.186283	6	556
387.332677	6	533
168.439626	6	562
319.942474	6	544
295.780420	6	549
352.495193	6	543
369.107961	6	541
234.449386	6	559
291.320323	6	553
361.931800	6	545
287.633180	6	555
454.652547	6	534
151.606798	6	576
182.469844	6	573
359.451055	6	550
257.239341	6	564
223.344087	6	569
343.205928	6	554
133.104801	6	582
192.620515	6	575
262.005805	6	566
381.403207	6	551
416.408777	6	548
423.835754	6	547
498.855829	6	538
351.887226	6	557
194.769859	6	579
338.073730	6	560
248.482465	6	572
316.535472	6	565
335.467100	6	563
371.478319	6	561
398.356914	6	558
328.812837	6	568
224.046468	6	584
352.231740	6	571
386.149168	6	567
190.775871	6	593
348.751783	6	574
283.179521	6	583
391.618728	6	570
279.435873	6	585
196.804761	6	596
344.577074	6	577
152.193307	6	602
183.925628	6	599
338.501691	6	580
170.742034	6	603
295.964956	6	588
354.805469	6	581
330.750226	6	587
307.243347	6	591
353.300571	6	586
212.427854	6	605
339.871168	6	589
294.267416	6	595
236.701488	6	604
283.843994	6	600
235.509872	6	608
124.426126	6	624
387.773036	6	590
141.772270	6	623
221.199989	6	613
344.875097	6	597
212.254524	6	619
359.991550	6	601
420.555114	6	594
392.736911	6	598
547.312259	6	578
295.794486	6	611
278.840065	6	614
345.221281	6	606
243.968248	6	620
460.954666	6	592
338.817358	6	609
355.351448	6	607
187.677621	6	629
288.817167	6	616
220.873832	6	625
298.042058	6	615
261.902093	6	622
196.627855	6	631
347.221851	6	612
374.595642	6	610
164.996862	6	639
224.850177	6	636
166.892528	6	644
372.369289	6	617
240.169286	6	635
201.435327	6	642
292.479991	6	633
390.472888	6	621
185.282945	6	649
423.715353	6	618
367.922544	6	626
244.736671	6	643
344.114303	6	630
365.218162	6	628
194.880008	6	651
140.289068	6	659
350.088357	6	632
116.071462	6	664
267.193555	6	645
226.673364	6	653
353.704214	6	637
150.934219	6	665
268.914937	6	650
455.423831	6	627
304.336071	6	647
121.203899	6	671
421.170949	6	634
156.741857	6	670
193.262100	6	667
236.593723	6	662
417.865753	6	640
263.916492	6	660
306.933641	6	655
388.394832	6	646
363.972902	6	652
117.988586	6	685
353.682518	6	654
457.214355	6	641
340.337991	6	657
185.294389	6	679
433.499336	6	648
299.380064	6	666
381.386756	6	656
147.775411	6	690
198.073387	6	684
277.120590	6	674
271.248102	6	675
318.511486	6	669
