[70 54 62 47 61 55 50 61 68 68 48 53 52 46 57 56 54 57 55 53 53 67 39 64
 68 54 63 52 76 45 45 58 56 61 55 58 60 49 60 65 66 52 53 52 63 57 55 38
 61 48 56 52 59 40 61 51 50 46 49 68 65 55 56 57 61 55 63 48 70 69 50 58
 63 57 51 65 56 58 64 58 58 51 55 67 72 58 53 55 53 59 47 55 61 56 64 56
 54 52 48 56 46 59 54 50 57 60 65 53 49 52 51 60 54 66 61 54 58 64 64 48
 59 62 44 48 73 51 58 50 51 54 63 56 68 58 64 58 48 48 77 48 53 49 59 46
 42 44 71 58 51 59 59 61 56 55 52 49 51 55 51 57 66 61 42 48 60 62 46 49
 65 52 46 50 57 61 46 44 59 64 48 79 48 74 57 47 61 61 60 52 62 56 49 67
 60 56 53 71 59 44 49 56 56 49 62 43 51 52 62 59 49 49 52 68 59 50 51 53
 66 60 59 51 57 54 56 54 52 61 48 56 54 49 51 45 63 54 57 51 60 67 59 48
 58 52 64 54 58 55 56 58 49 49 61 49 68 53 51 51 62 52 55 60 58 44 58 56
 61 59 61 51 51 55 58 54 48 50 60 48 70 44 46 56 65 54 48 57 62 56 43 53
 45 63 68 58 57 61 67 62 63 56 52 59 59 68 53 46 45 62 56 68 64 56 43 76
 37 60 53 63 48 60 50 62 57 60 51 68 59 57 55 48 63 44 58 64 52 51 57 51
 60 60 56 48 66 57 69 62 67 64 56 57 50 56 55 54 47 50 58 59 51 47 45 89
 63 56 57 56 41 63 61 47 49 40 61 59 48 52 56 61 69 65 51 56 72 62 62 51
 51 46 66 52 47 59 50 43 43 47 68 50 49 49 63 59 69 73 61 51 63 52 49 60
 60 62 50 54 51 58 53 73 55 61 58 54 46 50 47 40 53 69 51 55 60 53 61 50
 54 65 43 55 69 47 60 68 68 66 48 60 50 64 55 45 59 54 55 47 62 49 48 48
 62 46 48 46 50 51 62 63 58 58 60 65 60 65 48 61 51 48 46 58 51 51 54 53
 60 50 57 67 53 67 65 48 66 58 64 51 62 60 55 41 43 49 47 59]
The transmit rate is 18.0
212.442874	6	1
214.384794	6	2
220.730066	6	3
224.607467	6	5
244.583606	6	6
354.153871	6	7
326.104402	6	8
318.889379	6	9
347.298145	6	11
243.638038	6	13
420.556068	6	12
349.090337	6	14
997.879981	16	4
372.416973	6	15
399.926662	6	17
448.277950	6	18
333.114147	6	21
458.133220	6	19
1039.15619	16	10
474.619626	6	20
424.956083	6	23
851.464748	16	16
428.982019	6	24
415.195703	6	25
399.146318	6	26
421.545743	6	27
391.881942	6	29
405.913352	6	30
950.763463	16	22
399.654626	6	32
506.770849	6	31
419.611930	6	33
332.117080	6	36
858.684062	16	28
476.661443	6	35
327.159166	6	38
449.430227	6	37
361.067056	6	39
340.213298	6	41
896.731615	16	34
381.870985	6	43
457.369804	6	42
333.107948	6	44
343.076705	6	45
841.882228	16	40
417.163848	6	47
434.716224	6	48
387.851476	6	50
446.391820	6	49
352.708101	6	51
454.728841	6	53
446.862220	6	54
423.380851	6	55
372.538805	6	57
430.685997	6	56
326.053857	6	59
1092.64802	16	46
390.966176	6	60
373.133182	6	61
315.314054	6	62
332.139730	6	63
1012.00532	16	52
262.331247	6	65
305.283069	6	66
294.945478	6	68
348.580121	6	67
1036.61775	16	58
370.265960	6	69
349.633216	6	71
407.070875	6	70
319.942951	6	73
1010.06865	16	64
385.191202	6	74
382.945775	6	75
375.584602	6	76
367.228507	6	77
336.080074	6	79
314.744472	6	81
380.409479	6	80
397.464752	6	82
1013.15188	16	72
383.976459	6	83
386.724710	6	85
418.111324	6	86
382.162332	6	87
381.233453	6	88
368.481159	6	89
1048.96783	16	78
849.361896	16	84
449.527025	6	91
406.230688	6	92
416.206598	6	93
376.648664	6	94
357.258319	6	95
310.038089	6	97
316.582202	6	98
246.260166	6	101
417.732238	6	99
410.061120	6	100
290.786981	6	103
1123.94309	16	90
327.859163	6	104
421.439647	6	105
401.823520	6	106
369.412899	6	107
1020.39718	16	96
342.374324	6	109
321.140527	6	110
307.073354	6	111
326.220273	6	112
306.199789	6	113
1046.91433	16	102
317.959547	6	115
279.966831	6	116
244.917392	6	117
268.649816	6	118
239.164829	6	119
1022.72105	16	108
279.315471	6	121
284.508228	6	122
271.867990	6	124
334.116935	6	123
240.403890	6	125
1017.94838	16	114
263.610839	6	127
268.664360	6	128
283.503055	6	129
303.846120	6	130
387.754678	6	131
1082.11803	16	120
252.313375	6	134
354.265213	6	133
273.519754	6	135
858.102083	16	126
249.860525	6	136
264.067649	6	137
247.384309	6	139
234.860181	6	140
263.928174	6	141
286.570787	6	142
250.543355	6	143
273.898839	6	145
1098.37579	16	132
372.980833	6	146
350.907802	6	147
242.395401	6	149
353.150129	6	148
1022.00293	16	138
345.508337	6	151
326.371192	6	152
324.679851	6	153
305.940866	6	154
275.636911	6	155
289.423704	6	157
273.771524	6	158
1096.51446	16	144
269.468307	6	159
235.838890	6	160
260.341405	6	161
232.738494	6	163
1017.83967	16	150
226.956605	6	164
250.151634	6	166
314.194202	6	165
860.666751	16	156
330.591678	6	167
262.148141	6	169
271.927833	6	170
285.554409	6	172
871.680259	16	162
398.466825	6	171
424.916028	6	173
338.637113	6	175
315.160751	6	176
888.563871	16	168
314.582824	6	178
454.408645	6	177
378.429412	6	179
297.334671	6	181
291.051626	6	182
876.789093	16	174
242.621183	6	185
311.882257	6	184
391.571760	6	183
268.848657	6	188
324.745416	6	187
283.177852	6	189
871.219873	16	180
262.820720	6	190
